shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
百姓食堂,3.9,3,,天佑城/西南角,其他美食
转角爱上鱼·清真(欧亚达总店),4.8,1628,72,天津西站/欧亚达,烤鱼
清真鸿起来饭庄(复兴路店),4.3,214,62,芥园道/复兴路,天津菜
青年公社(水游城店),4.7,8697,83,老城厢/鼓楼,烤鸭
清真·舍得福·龙悦小楼饭庄,4.1,32,72,前园桥,创意菜
弄堂小笼包(天津水游城店),4.8,3446,60,鹏欣水游城/大丰路,上海本帮菜
北塘海鲜(红桥店),3.6,9,,凯莱赛/西沽,海鲜
津门羊大爷·铜锅涮肉(西青道店),4.7,772,83,邵公庄/创意街,老北京火锅
正阳春鸭油包烤鸭,3.5,2,,天佑城/西南角,烤鸭
东阿驴肉,3.8,60,61,芥园道/复兴路,其他中餐
郝奕博狮子头(芥园西道店),4.7,618,62,芥园道/复兴路,天津菜
聚雅福·正阳春·天津烤鸭店,4.7,320,78,芥园道/复兴路,天津菜
王三姑牛肉饼,4.6,4097,33,芥园道/复兴路,小吃
上渔铁板烧美术馆(陆家嘴店),4.6,2286,224,芥园道/复兴路,自助餐
宝全海鲜,4.2,558,113,本溪路/丁字沽,海鲜
半天妖烤鱼(天津陆家嘴店),4.9,1088,79,芥园道/复兴路,烤鱼
并蒂莲·禅意蔬食艺术餐厅,4.8,2421,136,大胡同/天津之眼,素食
哏都鲜生·三文鱼(红桥店),4.1,344,54,创意街/水木天成,日本料理
槐店王婆大虾(红桥白酒厂店),4.7,2572,67,本溪路/丁字沽,海鲜火锅
乐天居酒楼,3.8,49,47,芥园道/复兴路,特色菜
清真•湠香烤肉,4.1,28,62,芥园道/复兴路,融合烤肉
轩辕鱼馆,4.2,208,69,本溪路/丁字沽,东北菜
红烟囱石板小筑(丁字沽店),4.9,2147,76,本溪路/丁字沽,韩式烤肉
齐齐哈尔家庭烤肉(南开店),4.0,92,68,芥园道/复兴路,融合烤肉
桂发祥(东北角店),3.9,195,56,大胡同/天津之眼,津味小吃
清真鸿云斋餐厅,4.7,342,88,芥园道/复兴路,火锅
老津味自助火锅,3.9,11,,凯莱赛/西沽,自助餐
波哥厨房,3.9,37,89,红桥区,家常菜
绿岛小酒馆,3.8,61,31,本溪路/丁字沽,天津菜
鱼酷活鱼烤鱼(红桥水游城店),4.8,4517,88,鹏欣水游城/大丰路,烤鱼
百姓家宴妈妈菜(芥园西道店),4.1,138,40,芥园道/复兴路,天津菜
陌上半步颠小酒館(天津店),3.6,2,,本溪路/丁字沽,川菜馆
沽上名厨铁锅炖,3.9,18,,芥园道/复兴路,东北菜
Miohca缪卡 restaurant,4.9,1671,154,芥园道/复兴路,西餐
老街坊八大碗,3.8,10,,本溪路/丁字沽,其他中餐
津祥顺餐厅,4.7,171,55,创意街/水木天成,烤鱼
烤羊腿肉,3.6,9,,凯莱赛/西沽,烤羊腿
琳子烧烤,3.8,140,50,本溪路/丁字沽,烧烤烤串
津门孙姥姥牛肉粉·牛杂面(红桥凯莱赛店),3.9,31,,凯莱赛/西沽,面馆
瀛洲の山田小屋,4.5,447,76,本溪路/丁字沽,日式简餐/快餐
谦和聚,4.5,211,60,本溪路/丁字沽,天津菜
闻香阁·清真,4.5,364,69,红桥区,天津菜
海盗城市海鲜工厂,4.0,76,154,红桥区,海鲜
小四川菜馆,4.3,95,54,红桥区,川菜馆
老金涮羊肉(怡闲道店),3.8,26,,芥园道/复兴路,老北京火锅
泛太平洋酒店·帕西菲嘉自助西餐厅,4.7,2081,182,大胡同/天津之眼,自助餐
澳门小镇(欧亚达店),4.0,860,68,邵公庄/创意街,茶餐厅
懒熊火锅(风貌里店),3.6,17,,凯莱赛/西沽,四川火锅
津味菜馆(红桥店),3.8,65,56,芥园道/复兴路,天津菜
舍得福烧麦馆烧烤炒菜,4.6,307,61,邵公庄/创意街,天津菜
京来順飯莊老北京涮羊肉(三号路店),4.2,267,55,本溪路/丁字沽,老北京火锅
盛兴斋酱牛肉(芥园道店),4.7,1257,71,芥园道/复兴路,熟食熏酱
老杨麻辣烧烤,3.7,3,,创意街/水木天成,烤串
领头羊烤羊腿(悦春里店),3.9,79,113,本溪路/丁字沽,烤羊腿
赵奶奶水饺锅贴•小酒馆(水木天成店),3.8,32,39,创意街/水木天成,东北菜
永旺羊汤(红桥总店),4.6,1386,45,本溪路/丁字沽,快餐简餐
小吾厨房(陆家嘴店),4.7,2956,97,芥园道/复兴路,创意菜
伏小螺螺蛳粉,4.5,130,20,凯莱赛/西沽,小吃快餐
蒙味冰城烧烤·碳烤羊腿,4.1,52,,芥园道/复兴路,烤羊腿
富士居酒屋(陆家嘴店),4.4,823,122,芥园道/复兴路,日本料理
甑面(陆家嘴店),3.7,282,32,鹏欣水游城/大丰路,面馆
洪湖里拉面(总店),4.7,1570,22,本溪路/丁字沽,面馆
春川春韩国拌饭(五爱道店),4.2,70,35,凯莱赛/西沽,韩国料理
真牛哇·香辣汽锅蛙(水游城店),4.0,46,85,鹏欣水游城/大丰路,火锅
恩来顺(芥园道店),4.2,190,77,芥园道/复兴路,炭火锅
岳姐火锅鸡,3.7,7,,本溪路/丁字沽,炭火锅
董记二十九自助骨头锅,3.6,66,33,创意街/水木天成,自助餐
尚渔味双拼烤鱼(水游城店),4.7,822,80,鹏欣水游城/大丰路,烤鱼
九龙坡重庆老火锅,4.3,1655,84,本溪路/丁字沽,重庆火锅
谷乐天海鲜烧烤火锅鸡,3.9,158,56,创意街/水木天成,炭火锅
井格重庆火锅(水游城店),4.8,1292,126,鹏欣水游城/大丰路,重庆火锅
恩玉德传统铜锅,4.8,729,82,邵公庄/创意街,老北京火锅
红卫桥老二烧烤海鲜(总店),4.1,222,57,创意街/水木天成,海鲜
王叔烤羊肉串,3.5,1,,本溪路/丁字沽,烤串
明亮麻辣烫·麻辣拌·麻辣香锅,3.5,1,,创意街/水木天成,干锅/香锅
Supreme•Tea18,3.7,4,,凯莱赛/西沽,饮品店
大福来羊蝎子火锅,4.1,88,61,本溪路/丁字沽,羊蝎子火锅
安娜家的厨房·澳洲冰鲜牛排店(水游城店),4.7,2240,151,鹏欣水游城/大丰路,牛排
渤海鲜生·三文鱼,4.8,301,87,本溪路/丁字沽,海鲜
庆发德饭庄(西马路店),3.9,423,74,老城厢/鼓楼,天津菜
和煦胖哥一锅出,3.5,1,,本溪路/丁字沽,东北菜
烫面炸糕,4.2,134,5,凯莱赛/西沽,津味小吃
