shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
董老二大丰收铁锅炖,3.6,46.0,86.0,西青大学城,东北菜
半天妖烤鱼(天津华苑大物美店),4.8,972.0,76.0,王顶堤/华苑,烤鱼
御牛村牛排牛尾炖品坊,3.5,14.0,,杨柳青,东北菜
重庆小天鹅火锅（天津首店）(中北店),4.3,373.0,62.0,华苑科技园,重庆火锅
Akalaka啊咔啦咔韩国料理(社会山广场直营店),4.5,868.0,64.0,张家窝/天津南站,韩国料理
市井烤肉(芥园道店),4.8,1167.0,66.0,中北镇,融合烤肉
景缘烤肉,3.9,34.0,,中北镇,韩式烤肉
噢啦噢啦·韩国炭火烤肉(西青社会山店),4.1,1350.0,86.0,张家窝/天津南站,韩式烤肉
憶她春饼(华苑店),4.5,2046.0,51.0,西青大学城,小吃快餐
弄堂小笼包(天津西青印象城店),4.8,889.0,59.0,大寺,上海本帮菜
天天烤肉,3.6,2.0,,西青大学城,韩式烤肉
陌上一串·烧烤·火锅,4.3,137.0,49.0,西青区,四川火锅
源味湘水人家湘菜(绥江道店),4.4,231.0,103.0,梅江小区,湘菜
奥城豆腐名家(大学城店),4.6,191.0,54.0,西青大学城,韩国料理
焖范儿(社会山店),3.7,16.0,,张家窝/天津南站,焖锅
地主家三个拿手菜(王兰庄店),3.9,339.0,47.0,凌奥,东北菜
梨花牛肉汤(中北永旺店),4.5,232.0,35.0,西青区,小吃快餐
家家乐铁锅炖鱼,3.7,4.0,,八里台,东北菜
九田家料理烤肉(棕榈花园店),4.2,129.0,115.0,梅江会展中心,韩式烤肉
恩来顺火锅店(南八里台店),3.7,52.0,63.0,八里台,老北京火锅
槐店王婆大虾(西青大学城店),3.9,850.0,90.0,西青大学城,虾蟹火锅
卫鼎轩·蟹王府(环岛西路店),4.5,767.0,284.0,梅江会展中心,海鲜
友膳·津味烤羊腿(梅江店),4.1,19.0,146.0,梅江会展中心,烤羊腿
九田家黑牛烤肉料理(华苑店),4.7,1615.0,103.0,王顶堤/华苑,韩式烤肉
永旺羊汤(侯台店),4.0,94.0,30.0,华苑科技园,快餐简餐
正阳春天津烤鸭店(昌凌路店),3.8,184.0,80.0,凌奥,天津菜
前任的火锅店,3.9,46.0,91.0,华苑科技园,火锅
永福祥烤羊腿(杨楼总店),4.5,258.0,94.0,凌奥,烤羊腿
捌旺甲甲鱼火锅,4.3,44.0,124.0,大寺,火锅
潮庄潮汕牛肉火锅,3.9,46.0,73.0,中北镇,潮汕牛肉火锅
MISSKA Bar欢乐餐厅·酒吧,4.5,113.0,55.0,王顶堤/华苑,川菜馆
博研独一处火锅鸡(大学城总店),3.7,86.0,50.0,西青大学城,本地鸡窝火锅
我叫湘本味湘菜(西青店),4.4,224.0,71.0,大寺,湘菜
祖母的魔法厨房(印象城店),4.5,1200.0,73.0,大寺,西餐
小v家火锅鸡(张家窝店),3.8,8.0,,张家窝/天津南站,炭火锅
鸭百万·北京烤鸭(杨柳青店),3.9,15.0,,杨柳青,烤鸭
青县火锅鸡(八里台店),3.6,6.0,,八里台,炭火锅
老峰山大铜锅·烧烤,3.8,35.0,60.0,大寺,火锅
云杉日料,4.1,282.0,135.0,中北镇,日本料理
老新涮羊肉,3.7,36.0,,西青大学城,老北京火锅
椰香园椰子鸡,4.0,19.0,,华苑科技园,火锅
珍不二·四川小吃集,4.6,420.0,57.0,华苑科技园,川菜馆
尚味炭火烤肉,4.5,89.0,63.0,凌奥,融合烤肉
碳火牛蛙三层锅,4.1,42.0,54.0,杨柳青,火锅
爱上烤羊腿,3.7,39.0,94.0,西青大学城,烧烤烤串
野人串吧•烧烤(凌奥店),4.5,310.0,85.0,凌奥,烤串
来点烤肉(天津中北店),4.4,78.0,75.0,西青区,融合烤肉
拾全天津烤鸭店(中北镇店),4.1,107.0,54.0,中北镇,烤鸭
沐沐拉面·烧烤·火锅鸡,3.7,9.0,,西青区,烤串
宜家餐厅(天津中北店),4.6,1676.0,54.0,中北镇,快餐简餐
沾百味嗨选火锅,3.9,10.0,,华苑科技园,重庆火锅
香家火锅(社会山店),4.7,1135.0,88.0,张家窝/天津南站,重庆火锅
北李妈妈菜(中北永旺店),4.5,984.0,76.0,中北镇,东北菜
渔家庄(复康路店),4.5,912.0,61.0,王顶堤/华苑,天津菜
七爺想點就點(梅江永旺店),4.4,757.0,79.0,大寺,茶餐厅
大小楼餐吧,4.6,193.0,58.0,王顶堤/华苑,西餐
大悦轩壹屋俩吃,3.8,3.0,,大寺,东北菜
沧州史家凤姐火锅鸡,3.9,13.0,,梅江会展中心,本地鸡窝火锅
遇见一锅鲜,3.5,4.0,,八里台,东北菜
珍不二·四川小吃集(西青青旅Park店),4.7,383.0,53.0,王顶堤/华苑,川菜馆
福屋寿司(社会山城南往市店),4.7,191.0,51.0,张家窝/天津南站,日本料理
别喝丢了!,4.0,116.0,114.0,中北镇,烤串
阿甘正串·烧烤·烤鱼(王稳庄店),3.9,39.0,57.0,王稳庄,烤串
大韩炭火烤肉,4.6,125.0,70.0,凌奥,韩式烤肉
恩来顺火锅(旗舰店),3.7,203.0,117.0,梅江会展中心,炭火锅
牛庵·M12-Class和牛烤肉料理(西青印象城店),4.5,984.0,194.0,大寺,日式烧烤/烤肉
沧州火锅鸡(中北镇店),4.3,89.0,89.0,中北镇,炭火锅
旺兴茶餐厅(中北永旺店),4.6,2455.0,81.0,中北镇,茶餐厅
王婆藤椒大虾火锅店(杨柳青店),3.8,456.0,76.0,杨柳青,虾蟹火锅
老四川土家菜,3.6,18.0,,西青区,川菜馆
吉祥春饼·烤鸭(梅江永旺店),4.6,3025.0,77.0,大寺,烤鸭
宋记正宗流河火锅鸡(杨柳青店),4.7,339.0,57.0,杨柳青,炭火锅
会飞的鸡Flying chicken(社会山广场店),4.7,79.0,43.0,张家窝/天津南站,韩国料理
和番丼饭(西青大学城店),3.6,3.0,,西青大学城,日本料理
大东北农家铁锅炖木火灶台鱼(中北镇店),3.8,160.0,83.0,中北镇,东北菜
焖范儿(友谊南路永旺梦乐城店),4.0,167.0,100.0,大寺,焖锅
西域丝绸抓饭&烤肉(大学城店),3.9,57.0,,西青大学城,新疆菜
吾和家春饼店,4.5,1676.0,51.0,西青大学城,小吃快餐
羊老赞铜锅涮羊肉(西青分店),4.6,443.0,75.0,凌奥,老北京火锅
津祥牛牛排牛尾锅,3.8,19.0,,大寺,其他中餐
弄堂小笼包(天津万科东第店),4.7,503.0,58.0,凌奥,上海本帮菜
