shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
俏江南(万象城店),4.4,6261,140,文化中心,川菜馆
小四川水煮鱼,4.3,31,104,南楼,酸菜鱼/水煮鱼
渤海肴葱烧大黄鱼(河西店),4.2,310,139,宾水道/体院北,海鲜
七爺想點就點(国贸购物中心店),4.8,3939,79,小白楼,茶餐厅
半天妖烤鱼(河西和悦汇店),4.9,4090,78,尖山,烤鱼
Deer Park鹿园西餐(万科广场人民公园店),4.9,2464,138,永安道沿线,西餐
莎莎Salsa· 酥皮烤鸭(和悦汇店),4.5,1522,90,尖山,天津菜
星空露天餐吧,4.5,50,112,友谊路,火锅
牛上天火锅(河西凯德店),4.8,301,69,挂甲寺,四川火锅
莎莎Salsa·酥皮烤鸭(华夏未来店),4.8,8148,78,宾水道/体院北,特色菜
京味酥鸭子楼(天津分店),4.2,368,50,小海地,京菜
无剧本串吧小龙虾•潮汕粥(永安道店),4.8,1941,86,永安道沿线,烧烤烤串
衛羊宫涮肉(河西店),4.8,6348,107,围堤道沿线,老北京火锅
旺源鸡煲·猪肚鸡·打边炉(环湖东路店),4.5,874,82,宾水道/体院北,广州菜
津沽三只羊铜锅涮羊肉,4.0,64,68,尖山,牛羊肉火锅
局气铜锅(湘江道店),4.7,835,103,挂甲寺,老北京火锅
西贝莜面村(黑牛城道店),4.8,16627,98,尖山,西北民间菜
永福膳•素食坊•传承经典中国菜,4.9,689,130,文化中心,素食
金陵暴走小龙虾·迷踪蟹(凯德MALL店),4.9,1645,157,土城,小龙虾
耳朵眼会馆(水上店),4.8,2996,249,宾水道/体院北,天津菜
溢鲜如·蒸汽海鲜健康餐厅(河西店),4.6,143,146,小海地,海鲜
羊王府,4.4,282,82,土城,火锅
雀刻私房菜餐厅·酱酒·红酒体验馆,4.1,22,187,梅江小区,私房菜
牛本家传统烤肉(河西店),4.8,147,70,越秀路,韩式烤肉
小猪查理川式烤肉(泗水道人人乐店),4.4,1056,71,小海地,烧烤烤串
满满香火锅鸡,4.8,453,57,图书大厦,火锅
炉石六本目·烧鸟·寿喜烧(海河大观店),4.6,194,136,挂甲寺,日本料理
香江御品港式海鲜火锅(梅江店),4.8,431,144,梅江小区,海鲜火锅
九田家黑牛烤肉料理(恒基广场店),4.8,804,98,友谊路,韩式烤肉
传奇东北老菜馆(环湖中路店),3.7,230,73,宾水道/体院北,东北菜
津门羊大爷·铜锅涮肉(气象台路店),4.6,894,81,南开大学/八里台,老北京火锅
德羊府老北京羊蝎子火锅,3.6,34,100,永安道沿线,羊蝎子火锅
桥头堡·坤德餐厅(河西店),4.8,1597,64,围堤道沿线,天津菜
旺顺阁·新京菜(凯德店),4.7,1846,136,围堤道沿线,京菜
弄堂小笼包(天津新业广场店),4.7,1228,59,新业广场,上海本帮菜
鱼酷活鱼烤鱼(万象城店),4.9,2051,93,文化中心,烤鱼
粤色蔻(天涛园店),4.4,104,113,梅江会展中心,粤菜馆
FISH&POTATO Cō(地中海美食 万象城店),4.8,1713,135,文化中心,西餐
俏江南天津时尚曲艺主题餐厅(马场道店),4.7,6495,168,永安道沿线,川菜馆
山上下日式烤肉店(梅江店),4.8,868,143,梅江小区,融合烤肉
香锅香羊蝎子(河西店),4.7,2143,91,尖山,羊蝎子火锅
刀叉遇上筷子(河西店),4.8,3876,89,下瓦房,西餐
槐店王婆大虾(河西直营店),4.9,4288,80,下瓦房,虾蟹火锅
回奶奶清真菜(梅江店),4.3,726,77,梅江小区,特色菜
大明铜锅·烤涮坊(气象台路店),4.8,1102,100,宾水道/体院北,炭火锅
鱼谦脆皮烤鱼(泗水道店),4.8,1347,83,小海地,烤鱼
怡乡王品海鲜姿造自助体验餐厅(大岛商业广场店),4.7,1099,221,梅江会展中心,自助餐
9号花园自助烤肉(河西店),3.9,656,60,宾水道/体院北,自助餐
KIYOMI可优米亲子餐厅(新业店),3.9,109,118,新业广场,特色菜
鱼翻天· 豆腐石锅鱼(凯德广场店),4.6,347,74,挂甲寺,鱼火锅
湊湊火锅·茶憩(万象城店),4.6,3130,148,文化中心,火锅
好灶头铁锅炖鱼,3.6,22,60,尖山,东北菜
源味养生菜(梅江店),4.0,67,180,梅江小区,私房菜
拾柒烤肉•夜宵至凌晨两点(广东路店),4.7,194,66,南楼,融合烤肉
饺子就酒·24小时(小海地店),4.6,352,61,小海地,海鲜
利丰源烤羊腿(河西隆昌路店),4.5,372,120,挂甲寺,烤羊腿
阿旺潮牛尚品潮汕牛肉火锅(渌水道店),4.6,670,103,小海地,潮汕牛肉火锅
丽伟的串(下瓦房店),4.6,3663,83,下瓦房,烤串
老姑砂锅(小海地店),4.5,799,78,小海地,烤串
融聚粤小馆(万象城店),4.5,7137,113,文化中心,粤菜馆
好介口铜锅涮肉(梅江店),4.6,649,103,梅江会展中心,炭火锅
牛魔王烤肉(南北大街店),4.3,426,80,挂甲寺,融合烤肉
弄堂小笼包(天津万象城店),4.7,6850,62,文化中心,上海本帮菜
老姑砂锅(体北道店),4.4,4412,80,宾水道/体院北,烤串
鑫裕园三个拿手菜(双水道店),4.3,479,57,小海地,天津菜
绿色庄园(天津梅江店),4.7,2834,105,梅江小区,韩国料理
美厨娘铁锅炖鱼(浦口道店),4.2,270,69,图书大厦,东北菜
三个渔夫•蒸汽海鲜(九龙路店),4.9,3087,184,永安道沿线,海鲜
鑫裕园·鱼头泡饼(曲江路店),4.3,465,74,小海地,家常菜
源味湘水人家湘菜(绥江道店),4.4,231,103,梅江小区,湘菜
祖母的魔法厨房(凯德MALL·天津湾店),4.4,414,74,挂甲寺,西餐
陈家屯火锅鸡(小海地店),4.2,442,61,小海地,本地鸡窝火锅
天津烤鸭店正阳春(黑牛城道店),4.0,500,103,宾西,烤鸭
映湘鸿湘菜(河西店),3.7,34,115,尖山,湘菜
幺鸡·四季鸡汤火锅·烧烤夜宵,4.8,608,80,尖山,打边炉/港式火锅
永源成清真餐厅(万象城店),4.5,2271,87,文化中心,特色菜
維揚春·本帮淮扬菜,4.2,194,152,梅江小区,淮扬菜
鸿粤轩一蒸一鲜,4.6,305,108,小海地,粤菜馆
眼镜火锅鸡,4.6,652,52,挂甲寺,本地鸡窝火锅
这些年羊腿汤·烧烤(佟楼店),4.9,3734,57,围堤道沿线,烧烤烤串
利丰源烤羊腿(小白楼店),4.4,87,86,小白楼,烤羊腿
有间驴肉馆,3.9,9,,梅江会展中心,其他中餐
宋记国福流河火锅鸡(河西店),4.7,1258,55,小海地,炭火锅
三友拉面(河西纯正路总店),4.6,839,13,新业广场,面馆
旺炉韩式烤肉(永安道店),4.6,566,83,永安道沿线,韩式烤肉
SOCOTRA·阿拉伯餐厅,4.8,330,133,南开大学/八里台,中东菜
传奇东北老菜馆(隆昌路店),4.4,760,65,围堤道沿线,东北菜
天津百饺园酒楼(友谊南路店),4.3,407,94,梅江小区,天津菜
津味铜锅涮羊肉,3.7,21,58,宾水道/体院北,老北京火锅
赵财记·肠粉·煲仔饭(万象城店),4.7,410,47,文化中心,广州菜
必点海鲜·头等舱(天塔店),4.7,228,571,水上/天塔,海鲜
卫鼎轩·蟹王府(环岛西路店),4.5,767,284,梅江会展中心,海鲜
胖哥抓饭,4.9,1077,37,宾水道/体院北,新疆菜
妻家房(梅江店),4.8,975,84,梅江小区,韩国料理
天津水晶宫饭店·叙乡阁忆家宴,4.1,292,227,友谊路,私房菜
彤德莱火锅(小海地店),4.7,1728,60,小海地,四川火锅
OX Restaurant欧叉餐厅(万象城店),4.7,1916,129,文化中心,西餐
一番枫味·和牛烤肉,4.8,1273,134,永安道沿线,日本料理
尚渔味双拼烤鱼(万象城店),4.5,423,92,文化中心,烤鱼
新煮意水煮鱼(平山道店),4.7,8765,94,水上/天塔,酸菜鱼/水煮鱼
渝小妹(新业广场店),4.8,1706,25,新业广场,川菜馆
烧江南烤肉(万象城店),4.4,310,127,文化中心,融合烤肉
