shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
玉台春酒店,3.6,17,40.0,西城,其他美食
园中园美食城,3.5,24,,静海县城/东城,天津菜
康达涮羊肉,3.7,6,,静海区其他,老北京火锅
宴园铁板烧餐厅,3.4,143,165.0,静海县城/东城,日式铁板烧
尚渔味双拼烤鱼(静海家世界店),4.2,142,86.0,静海县城/东城,烤鱼
夜焰烤吧,3.6,1,,团泊湖/光合谷度假区,烤串
尚朋饭庄,3.7,2,,静海区其他,其他中餐
铁锅炖鱼农家院,4.0,46,61.0,团泊湖/光合谷度假区,东北菜
凯福祥火锅,3.6,2,,静海区/大邱庄,重庆火锅
康元火锅鸡,3.5,1,,西城,火锅
正宗台头羊蝎子,3.5,3,,西城,羊蝎子火锅
牛一厨筋头巴脑锅(静海大邱庄店),3.5,5,,静海区/大邱庄,火锅
信家焖子,3.9,53,30.0,静海区其他,津味小吃
王口饭店(西城店),3.5,13,25.0,西城,天津菜
天下第一庄大酒店,4.0,50,85.0,静海区/大邱庄,其他中餐
梦威蛋糕,3.5,2,,静海区其他,面包烘焙
鲜炎碳火火锅,3.5,1,,静海县城/东城,四川火锅
马记石磨煎饼,3.6,6,,静海县城/东城,快餐简餐
食全食美,3.6,2,,静海区/大邱庄,其他美食
邑荘火锅(静海店),3.6,37,84.0,静海县城/东城,火锅
亿豪百姓宴(静海店),3.8,4,,静海县城/东城,天津菜
金源涮羊肉,3.5,4,,静海区其他,老北京火锅
豪门酒家,3.5,4,,西城,其他美食
花房子音乐酒馆,3.8,73,98.0,静海县城/东城,其他中餐
林哥肉蟹煲烧烤,3.9,6,,静海县城/东城,烧烤烤串
清真天丽饭店,3.5,1,,静海区/大邱庄,特色菜
鸿运来木炭铁锅炖(团泊湖店),3.8,80,68.0,团泊湖/光合谷度假区,东北菜
大福来(东兴道店),3.5,3,,静海县城/东城,锅巴菜
虾兵蟹匠龙虾尾·香辣蟹,3.5,2,,静海县城/东城,其他美食
海中鲜(静海店),3.8,18,119.0,静海区/大邱庄,海鲜
春芽面馆,4.4,251,61.0,静海县城/东城,面馆
大姐面馆(静海店),4.0,29,70.0,静海区其他,面馆
老罗家私房面馆,4.3,67,22.0,静海县城/东城,面馆
槐店·王婆大虾(静海一店),3.9,388,62.0,静海县城/东城,海鲜火锅
鑫兴德涮羊肉,3.6,4,,西城,老北京火锅
火锅鸡御膳鸡煲,3.6,7,,静海县城/东城,本地鸡窝火锅
晶琪糕点,3.8,7,,静海县城/东城,面包烘焙
马路边边串串香(静海东城店),3.8,170,67.0,静海县城/东城,串串香
一杆称麻辣烫(天津总店),3.7,4,,静海县城/东城,麻辣烫
无穷花烤肉,3.5,12,,西城,韩式烤肉
御品烤鸭店(月纬路店),3.6,2,,静海县城/东城,烤鸭
大东北农家院(第九分店),3.8,78,34.0,静海县城/东城,东北菜
兄弟烧烤(九通家园店),3.4,26,30.0,静海县城/东城,烧烤烤串
吉象鱼斋,3.5,1,,静海区其他,其他美食
又见初见音乐餐吧,3.5,1,,静海县城/东城,其他中餐
独流小吃(东方红路店),3.5,2,,西城,小吃
老鄉親饭庄(静海店),4.0,289,52.0,团泊湖/光合谷度假区,其他中餐
红义流河麻辣火锅鸡,3.5,4,,团泊湖/光合谷度假区,火锅
一号虾铺川菜馆,3.6,7,,静海县城/东城,小龙虾
