shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
疆莱新疆餐厅(长虹公园店),4.8,1818.0,77.0,长虹公园,新疆菜
清真·西域榻榻幂(鼓楼店),4.8,4033.0,88.0,老城厢/鼓楼,新疆菜
刁馋一锅鲜·津门招牌菜(黄河道店),4.7,165.0,77.0,长虹公园,天津菜
春和·悦 享食餐厅,4.7,762.0,171.0,王顶堤/华苑,特色菜
糯米泰泰(南开大悦城店),4.7,6049.0,121.0,大悦城,东南亚菜
吃湘和辣(湖镜道店),4.7,1131.0,69.0,白堤路/风荷园,湘菜
山河屯铁锅炖(万德庄店),4.2,205.0,84.0,海光寺/六里台,东北菜
厚厨·粤菜(旗舰店),4.7,877.0,82.0,凌奥,打边炉/港式火锅
简坐(鲁能城店),4.8,3109.0,84.0,水上/天塔,上海本帮菜
庄脚店仔,4.8,457.0,54.0,白堤路/风荷园,台湾菜
渔夫渔婆铁锅炖,4.8,303.0,57.0,密云路,东北菜
2020清真菜,4.8,332.0,59.0,海光寺/六里台,特色菜
阿依来新疆餐厅(奥城店),4.8,9308.0,83.0,时代奥城,新疆菜
臻·蜀宴川菜·盐帮菜,4.8,172.0,69.0,老城厢/鼓楼,川菜馆
清真·西域榻榻幂(和平印店),4.7,1318.0,90.0,海光寺/六里台,新疆菜
聚十三烤肉博物馆(西南角店),4.8,1709.0,91.0,天佑城/西南角,融合烤肉
津港靓煮鲍鱼海鲜自助火锅(熙悦汇店),4.7,2496.0,133.0,密云路,自助餐
肘子酥(湖波道店),4.7,1070.0,56.0,白堤路/风荷园,天津菜
峰厨大鱼泡饼(五马路店),4.7,654.0,76.0,南开公园/中学,特色菜
瑞丰小馆(熙悦汇店),4.9,2573.0,80.0,密云路,烤鸭
江苏人家(红旗南路店),4.2,468.0,133.0,时代奥城,淮扬菜
La Fleur用心(南开大悦城店),4.9,3882.0,172.0,大悦城,牛排
宝悦轩,4.4,81.0,91.0,水上/天塔,特色菜
恭筷精品食府,4.7,579.0,99.0,天拖地区,天津菜
二姐家三个拿手菜(黄河道店),4.6,742.0,61.0,长虹公园,家常菜
吉祥臻味·脆皮乳鸽,4.8,447.0,111.0,大悦城,广州菜
ins森林童话餐厅(天津古文化街店),4.8,3906.0,129.0,老城厢/鼓楼,西餐
上海年代(水上东路店),4.6,2574.0,107.0,水上/天塔,上海本帮菜
韵景·食宴(芥园道店),4.4,226.0,75.0,芥园道/复兴路,特色菜
姐妹菜馆(红旗南路店),4.5,1571.0,67.0,王顶堤/华苑,天津菜
人民公社大食堂(云际道店),4.6,496.0,70.0,水上/天塔,东北菜
乡悦天下(海光寺店),4.9,3891.0,109.0,海光寺/六里台,湘菜
娜娜家·Nana’s restaurant(鲁能店),4.9,4366.0,108.0,水上/天塔,西餐
KOKOROWA 心和(水上店),4.9,467.0,2246.0,水上/天塔,日本料理
木屋烧烤(西南角店),4.8,2744.0,87.0,天佑城/西南角,烤串
老金烤羊腿,4.8,1421.0,95.0,密云路,烤羊腿
华味烤鸭店(天拖店),4.6,693.0,97.0,天拖地区,烤鸭
私家小灶·清真,4.3,193.0,200.0,长虹公园,私房菜
芳竹园火锅(白堤路店),4.8,701.0,63.0,白堤路/风荷园,四川火锅
郝炉烤鸭(南市店),4.7,1222.0,103.0,南市,烤鸭
小猪查理川式烤肉(华苑店),4.6,347.0,70.0,王顶堤/华苑,烧烤烤串
将太无二(南开大悦城店),4.8,20055.0,138.0,大悦城,日本料理
胡桃里音乐酒馆(华苑店),4.4,1551.0,108.0,王顶堤/华苑,川菜馆
屯老二农家铁锅炖(华苑店),4.3,1172.0,84.0,王顶堤/华苑,东北菜
宴·津采,4.7,224.0,154.0,水上/天塔,天津菜
阿凡提新疆餐厅,4.8,1686.0,67.0,咸阳路/黄河道,新疆菜
湘芸(王府壹号店),4.8,1648.0,107.0,白堤路/风荷园,湘菜
天天初二·国潮面馆(凌奥总店),4.7,694.0,47.0,凌奥,天津菜
市井烤肉(咸阳路店),4.5,332.0,66.0,咸阳路/黄河道,融合烤肉
宴宾楼(体育中心店),4.7,1904.0,112.0,时代奥城,天津菜
老廣味道·正味粤菜,4.5,388.0,107.0,南市,广州菜
蜗小牛餐厅(荣安大街店),4.9,1094.0,99.0,南市,牛排
市井烤肉(复康路店),4.7,315.0,63.0,南开大学/八里台,融合烤肉
翠亨邨·传统粤菜,4.3,1995.0,104.0,时代奥城,粤式茶点
东方之珠海鲜酒楼(南开店),4.6,1516.0,98.0,王顶堤/华苑,海鲜
真新1986旋转火锅烤肉(天津南开店),4.8,169.0,41.0,妇产科医院,小火锅
关东范er锅包肉(黄河道店),4.5,1430.0,69.0,长虹公园,东北菜
山上下日式烤肉沉浸式体验馆(大悦城店),4.6,139.0,135.0,大悦城,日式烧烤/烤肉
兰亭轩,4.5,617.0,136.0,海光寺/六里台,天津菜
董堂小厨(万德庄店),4.6,2094.0,62.0,海光寺/六里台,东北菜
庐山印象·遇见江西,4.1,303.0,118.0,南开区,江西菜
红桌子.家常菜,4.5,680.0,75.0,水上/天塔,家常菜
银座酒家,4.5,1991.0,85.0,西青大学城,海鲜
原始部落烧烤·夜宵(万德庄店),4.9,4614.0,87.0,海光寺/六里台,烤串
阿依来新疆餐厅(红旗路店),4.9,5922.0,91.0,白堤路/风荷园,新疆菜
百年蓬英楼·鲅鱼饺子楼,4.1,634.0,63.0,白堤路/风荷园,天津菜
山海情•烤全羊•盐池滩羊体验店•宁夏特色产品展销中心,4.5,118.0,103.0,南开大学/八里台,西北民间菜
湘芸(天佑城店),4.8,1533.0,86.0,天佑城/西南角,湘菜
海底捞火锅(西湖道店),4.9,12440.0,95.0,白堤路/风荷园,四川火锅
意境长安(天佑城店),4.3,2513.0,67.0,天佑城/西南角,陕菜
赫斯提娅新疆主题餐厅(智慧山店),4.9,1146.0,70.0,王顶堤/华苑,新疆菜
