shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
天人智慧亲子餐厅(北辰店),3.5,78,50.0,北辰区,牛排
尚品妈妈菜(刘园店),4.2,247,51.0,刘园,烤鱼
湘江壹号,3.7,12,67.0,双街,湘菜
正苑韩式烤肉,4.1,161,76.0,小淀,韩国料理
哏都鲜生(辰悦广场店),3.8,11,,天穆,日本料理
鑫周记肘子菜馆,4.2,120,74.0,宜兴埠,家常菜
粗粮记面食菜馆,3.5,6,,宜兴埠,特色菜
湘当馋,3.3,3,,宜兴埠,湘菜
碧春园張记菜馆,3.8,60,48.0,西横堤/瑞景新天地,天津菜
鼎沸香大铜锅,3.8,49,,铁东路街,老北京火锅
津祥牛牛排牛尾锅(北辰店),3.4,19,,北辰区,牛羊肉火锅
四间房传统火锅店,3.2,119,166.0,小淀,火锅
益尚鲜火锅鸡(宜兴埠店),4.2,42,47.0,宜兴埠,本地鸡窝火锅
盛渝川·万州烤鱼,3.9,54,59.0,西横堤/瑞景新天地,川菜馆
鞑鞑烤羊腿(第十店),4.3,412,89.0,刘园,烤羊腿
九十九米·脆皮香辣烤鱼(佳园里店),4.1,37,53.0,西横堤/瑞景新天地,烤鱼
锦绣川湘(北辰店),3.6,220,62.0,双街,湘菜
九十九米·脆皮香辣烤鱼(宜白路店),4.7,158,55.0,天泰路/榆关道,烤鱼
景斋饭店,4.0,118,52.0,北辰区,特色菜
国潮火锅,3.9,82,,杨柳青,重庆火锅
铜锅涮活鱼,4.0,53,75.0,杨柳青,炭火锅
胡同里炭火烤肉,3.8,23,,双街,韩式烤肉
一禾轩烀羊肉,3.9,118,84.0,双街,牛羊肉火锅
宁波小海鲜(龙居道店),4.5,270,122.0,刘园,海鲜
槐店王婆大虾(双街店),4.1,1089,89.0,双街,虾蟹火锅
清真·艾美可餐厅(北辰店),4.8,1342,93.0,刘园,西餐
清真顺清园餐厅,3.8,57,63.0,北仓,特色菜
长今家·正·宗韩式烤肉(瑞景店),4.7,841,94.0,刘园,韩国料理
老金涮羊肉(北辰双街店),3.5,1,,双街,老北京火锅
宝寿司(北辰店),4.8,470,63.0,北仓,寿司
大东北铁锅炖鱼木火灶台鱼(刘园店),3.7,273,66.0,刘园,东北菜
裕顺酒楼,3.6,4,50.0,双口镇,粤菜馆
三姐家地摊烤肉,4.5,106,65.0,刘园,融合烤肉
正川福火锅烤肉自助(北辰店),4.0,2289,54.0,铁东路街,自助餐
活鱼馆火锅城(双街店),4.3,160,78.0,双街,鱼火锅
金鼎盛火锅鸡(双街店),3.7,13,,双街,本地鸡窝火锅
天时利美食城,3.9,299,63.0,北辰区,天津菜
陈记火锅鸡,3.5,8,,天穆,火锅
诚基串串香(北辰店),3.5,6,,刘园,串串香
王婆大虾(小淀店),3.5,49,,小淀,火锅
清真·千木日式料理店(双街店),4.3,254,106.0,双街,日本料理
弄堂小笼包(天津尚河城店),3.8,157,63.0,双街,上海本帮菜
小湖南钵子菜,3.5,4,,宜兴埠,湘菜
沾百味火锅(河北工业大学店),4.0,255,60.0,北辰区,四川火锅
小四川家常菜,3.5,7,,小淀,川菜馆
清真顺义烧烤涮,4.5,135,77.0,天穆,烧烤烤串
金顺烧麦馆(辰昌路店),4.0,242,75.0,西横堤/瑞景新天地,天津菜
吉名羊汤,4.5,321,45.0,西横堤/瑞景新天地,烤串
520齐齐哈尔炭火烤肉,3.6,2,,青光镇,烧烤烤串
小马扎四方桌烧烤,4.0,45,,北仓,烤串
马路边边串串香(马路边边双街店),4.4,492,95.0,双街,串串香
宋记正宗流河火锅鸡(杨柳青店),4.7,339,57.0,杨柳青,炭火锅
御牛村牛排牛尾炖品坊,3.5,14,,杨柳青,东北菜
兰田居酒楼,3.9,232,53.0,宜兴埠,天津菜
津祥餐厅,4.1,38,63.0,天穆,天津菜
幸林餐厅,3.9,5,,天穆,快餐简餐
聚福源铁锅炖(西堤头店),3.4,7,,西堤头,东北菜
虾的诱惑(天津总店),4.5,111,57.0,刘园,虾蟹火锅
恩来顺(双街店),4.2,126,58.0,双街,炭火锅
津味斋牛肉饭(杨柳青店),4.0,23,36.0,杨柳青,快餐简餐
