shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
京东华北物流基地,0.0,,,宁河区,其他美食
峰境烧烤,0.0,,,宁河区,烤串
东北原始坑烤,0.0,,,宁河区,融合烤肉
喜洋洋鲜奶蛋糕房,0.0,,,宁河区,面包烘焙
凝香阁饭店特色川府,0.0,,,宁河区,川菜馆
道口烧鸡(宁河店),0.0,,,镇政府,烧鸡
金庄食府,3.4,2,,宁海花园,其他中餐
麦当劳(商业道店),4.3,124,36.0,商业道,西式快餐
添添烧烤火锅,0.0,,,宁河区,炭火锅
和番丼饭(吾悦广场店),3.5,1,,镇政府,日式简餐/快餐
宣德府炸酱面,3.5,4,,镇政府,小吃快餐
郭靖烤全羊,0.0,,,宁河区,烧烤烤串
宁宇黄焖鸡米饭(老家乐店),0.0,1,,商业道,黄焖鸡
幸福时刻蛋糕(宁河店),0.0,,,宁河区,面包烘焙
张老坎成都小吃,3.8,584,42.0,镇政府,川菜馆
大胖涮锅,3.5,5,30.0,宁河区,老北京火锅
天津市宁河区梓林轩食府,0.0,,,宁河区,私房菜
田园人家大铁锅(光明路店),3.9,110,65.0,镇政府,火锅
永旺小厨(金翠路店),3.6,4,,商业道,其他中餐
老冯早点小吃,3.4,2,,镇政府,快餐简餐
阿琳川菜馆,0.0,,,宁河区,川菜馆
三怀居海鲜城,3.4,1,,镇政府,海鲜
和番丼饭(吾悦广场店),3.2,3,,宁河区贸易开发区,日本料理
明记虾仁饺子大鱼卷饼,3.8,7,,镇政府,饺子
大师兄·疙瘩汤研究所(宁河店),0.0,,,镇政府,米线
酸奶大麻花,0.0,,,镇政府,快餐简餐
九巷烧肉(宁河店),3.6,11,,镇政府,融合烤肉
穆晟斋(传统火锅),3.6,4,,商业道,羊蝎子火锅
王婆大虾传统东北菜(汉沽店),0.0,,,宁河区,东北菜
醉君阁,3.7,5,,镇政府,火锅
流河超越火锅鸡(未来城店),3.5,3,,宁河区,火锅
祥和火锅店,0.0,,,镇政府,火锅
旺顺酒馆,0.0,,,镇政府,天津菜
四海铜锅涮羊肉,3.8,6,,宁河区贸易开发区,老北京火锅
新天和饭店·巫山烤鱼(宁河店),0.0,,,商业道,天津菜
麻辣甲鱼,0.0,,,宁河区,川菜馆
帅乡石锅鱼,3.1,2,40.0,宁河区,鱼火锅
陶然居·巫山烤鱼·津鲁家常菜(宁河店),3.7,7,35.0,宁河区贸易开发区,川菜馆
老么虾酱虾油螃蟹酱及海产品批发零售,0.0,,,宁河区贸易开发区,海鲜
椒演水煮肉片,0.0,,,宁河区,川菜馆
大肚水饺米网锅贴,0.0,,,镇政府,生煎/锅贴
河北亚通制冷有限公司食堂,0.0,,,宁河区,日式简餐/快餐
王婆大虾(芦台店),3.9,189,,商业道,虾蟹火锅
九田家(黑牛烤肉料理，宁河榕泽城店),3.6,203,134.0,商业道,韩式烤肉
爱永羊肉汤馆,0.0,,,镇政府,快餐简餐
清真新月斋饭店,3.5,1,,镇政府,特色菜
烫卤局·热卤铺子(宁河吾悦店),3.8,9,,宁河区贸易开发区,快餐简餐
瓦片烤肉,0.0,,,宁河区,融合烤肉
朝鲜大冷面,0.0,,,宁河区,韩国料理
曼曼小破屋火锅鸡,0.0,,,镇政府,火锅
金诚烤肉,0.0,,,宁河区,韩式烤肉
韩式便当,0.0,,,商业道,韩国料理
泉福居酱骨头(吾悦广场店),3.5,1,,宁河区贸易开发区,东北菜
全发食府,0.0,￥50/人,,七里海,其他中餐
雅珍饭店·大锅炖鱼(宁河店),0.0,,,宁河区贸易开发区,东北菜
常来烧烤羊蝎子火锅,3.5,8,,镇政府,烧烤烤串
溢锅羊蝎子(唐山总店),3.7,9,36.0,镇政府,羊蝎子火锅
天津市宁河区人生缘餐厅,0.0,,,镇政府,私房菜
江湖自助骨头锅(宁河湾店),3.4,,,宁河区,自助餐
韩式便当饭,0.0,,,商业道,韩国料理
大眼涮烤店(宁河店),3.5,2,,宁河区,火锅
金汤往事斑鱼火锅(宁河店),3.5,7,,镇政府,鱼火锅
晏遇音乐烤吧,0.0,,,宁河区,烧烤烤串
广和海鲜酒楼,3.6,8,,宁河区,海鲜
超越火锅鸡(宁河店),3.9,2,,七里海,火锅
旮旯小犟骨(白庙店),0.0,,,宁河区,东北菜
