shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
小河边水煮鱼(环江道店),4.8,802.0,65.0,王串场/民权门,酸菜鱼/水煮鱼
辣鼎音乐自助火锅,3.3,156.0,35.0,意大利风情区/火车站,自助餐
人民公社大食堂(月牙河店),3.7,64.0,54.0,王串场/民权门,东北菜
津门羊大爷·铜锅涮肉(革新道店),4.1,264.0,83.0,王串场/民权门,老北京火锅
码头王梭边鱼锅(中山路店),4.7,2062.0,90.0,中山路,鱼火锅
正阳春烤鸭店(江都路店),3.8,782.0,77.0,王串场/民权门,天津菜
鱼跃家咱家铁锅炖鱼,4.2,29.0,85.0,王串场/民权门,东北菜
便宜坊烤鸭店(革新道店),3.7,385.0,83.0,王串场/民权门,天津菜
吉祥便宜访(真理道店),4.0,262.0,87.0,王串场/民权门,京菜
同福家宴(长青北店),3.9,100.0,57.0,王串场/民权门,家常菜
味尚福烤鱼(河北店),4.5,635.0,51.0,狮子林大街,烤鱼
一品羊汤烧烤涮(北辰店),4.0,86.0,58.0,铁东路街,羊蝎子火锅
马记大锅煮(河北区总店),4.4,1681.0,37.0,王串场/民权门,麻辣烫
王老六铁锅炖鱼(中山路店),4.5,196.0,95.0,中山路,东北菜
食在老味,3.4,270.0,57.0,意大利风情区/火车站,天津菜
冒点儿冒菜(胜利路店),4.7,667.0,30.0,狮子林大街,快餐简餐
盛轩斋清真羊蝎子火锅铜锅涮羊肉,4.2,425.0,61.0,王串场/民权门,老北京火锅
老津味俏面馆(月纬路店),4.4,147.0,38.0,中山路,天津菜
津炙坊烤肉酒场,4.5,227.0,84.0,中山路,融合烤肉
蜀留香火锅(金钟河大街店),4.3,40.0,73.0,金钟河大街,四川火锅
味签喵·街边串串,4.9,222.0,57.0,金钟河大街,串串香
浔虾记小龙虾(捞汁小海鲜总店),4.6,453.0,108.0,中山路,小龙虾
脍渔三文鱼,4.8,1439.0,85.0,王串场/民权门,日式简餐/快餐
津门羊大爺铜锅涮羊肉,4.2,719.0,79.0,王串场/民权门,老北京火锅
鹍记津味板面牛杂面,4.8,1099.0,21.0,王串场/民权门,面馆
福津海鲜城,3.8,132.0,98.0,王串场/民权门,海鲜
川鲁饭店(黄纬路店),3.9,610.0,56.0,中山路,天津菜
九记老味津菜,4.1,371.0,46.0,王串场/民权门,天津菜
火锅山铜锅涮羊肉,3.5,1.0,,狮子林大街,老北京火锅
全顺德羊肉,4.5,239.0,68.0,中山路,烤串
釜御山路边烤肉(诺德广场店),4.6,248.0,71.0,中山路,韩式烤肉
小伍酱肉,4.4,254.0,53.0,王串场/民权门,熟食熏酱
味尚福烤鱼(中山路店),4.1,66.0,56.0,中山路,烤鱼
新领头羊烤羊腿,4.5,115.0,87.0,王串场/民权门,烤羊腿
江南菜馆,3.7,87.0,56.0,王串场/民权门,天津菜
粤兴瀛海鲜大排档 烧烤·宵夜(狮子林大街店),4.5,258.0,106.0,狮子林大街,粤菜馆
腾腾香美食鱼头王(昆纬路店),4.3,384.0,67.0,中山路,湘菜
津门羊羊羊火锅店,4.8,298.0,102.0,王串场/民权门,牛羊肉火锅
高台阶涮羊肉,4.0,93.0,68.0,天泰路/榆关道,老北京火锅
村头烤肉•夜宵(河兴庄店),4.7,107.0,74.0,王串场/民权门,融合烤肉
斗牛炭火烤肉,4.2,219.0,89.0,王串场/民权门,韩式烤肉
六号路鸽子王烧烤铜锅涮,3.8,31.0,78.0,王串场/民权门,海鲜
宜白路炸串,4.2,268.0,14.0,铁东路街,炸鸡炸串
王婆大虾(增产道店),4.5,939.0,68.0,王串场/民权门,虾蟹火锅
船司令(中国铁建店),3.9,114.0,82.0,王串场/民权门,烧烤烤串
优鱼越脆皮烤鱼·麻辣香锅,4.7,947.0,104.0,天泰路/榆关道,烤鱼
幸福小肉串,3.5,2.0,,王串场/民权门,烤串
鱼俏精致寿司三文鱼专卖,4.8,228.0,66.0,铁东路街,日本料理
幸福花园烧烤店,4.3,1000.0,69.0,王串场/民权门,烤串
海佬大烧烤吧,4.7,79.0,136.0,狮子林大街,烤串
三点一线月亮馍·米线(宜兴阜店),4.0,17.0,,天泰路/榆关道,快餐简餐
Venezia Club 威尼斯意餐酒吧(意大利风情街店),4.5,1167.0,181.0,意大利风情区/火车站,西餐
董家湾重庆老火锅(黄纬路店),4.7,2438.0,91.0,中山路,重庆火锅
乡村大锅炖鱼,3.8,28.0,81.0,王串场/民权门,东北菜
愉肴麻辣香锅(中山路店),4.6,1572.0,57.0,中山路,干锅/香锅
佳园里小李烤鸭(宜爽道店),4.4,81.0,31.0,铁东路街,烤鸭
小穆涮羊肉(河北店),4.6,174.0,77.0,王串场/民权门,老北京火锅
五湖源咱家铁锅炖鱼(河兴庄店),3.7,5.0,,王串场/民权门,东北菜
姥鸭公·手撕鸭王(黄纬路店),3.9,9.0,,中山路,烤鸭
怪之味烤鱼(月牙河店),3.9,60.0,,王串场/民权门,烤鱼
瑞福独一处火锅鸡(河北店),4.0,88.0,44.0,王串场/民权门,炭火锅
马路边儿地桌碳火烤肉,4.4,128.0,84.0,中山路,融合烤肉
