shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
巴乡石锅鱼(中昌北大道店),3.8,14,54.0,商贸街,鱼火锅
浅喜火锅,3.2,4,,西关,重庆火锅
梨木台圆梦农家院,3.9,25,,九山顶自然风景区,农家菜
同乐饭店(一经路店),3.5,2,,蓟县县城/国家地质公园,其他美食
乐福来农家,3.5,6,,蓟州区其他,农家菜
亿利饭店,3.7,7,,蓟州区其他,其他中餐
独一味铁锅焖面,4.0,199,31.0,人民东大街,面馆
半天妖烤鱼(天津蓟县天一店),4.6,432,75.0,蓟县县城/国家地质公园,烤鱼
清凉一夏度假山庄,3.7,4,,黄崖关长城,农家菜
黄崖山长城超群农家院,3.5,5,,黄崖关长城,农家菜
三代人铁锅炖,3.9,88,63.0,蓟县县城/国家地质公园,东北菜
捞三国(美蛙鱼头火锅蓟州万达广场店),3.5,31,80.0,蓟县县城/国家地质公园,重庆火锅
鸿运楼,3.5,7,,蓟县县城/国家地质公园,海鲜
鸽王府(蓟州店),3.6,3,,蓟县县城/国家地质公园,私房菜
和气桃桃(天津蓟县万达广场店),3.8,9,,商贸街,茶饮果汁
印象邦均黑牛炭火烤肉火锅,3.7,22,64.0,蓟州区其他,韩式烤肉
水库活鱼馆(于桥水库店),3.8,114,57.0,蓟州区其他,农家菜
巴蜀匠(58间店),3.6,7,,蓟县县城/国家地质公园,川菜馆
平安乐农家院,3.3,18,112.0,盘山风景名胜区,天津菜
小自在山庄鱼香楼,3.4,1,,九山顶自然风景区,天津菜
旺春阁饭庄,3.3,9,39.0,蓟县县城/国家地质公园,其他美食
新鸿远烤鸭,3.6,23,80.0,蓟县县城/国家地质公园,烤鸭
熙铭农家,3.4,8,,黄崖关长城,农家菜
聚香大锅台饭店,3.8,64,65.0,蓟县县城/国家地质公园,其他中餐
天然居铁锅炖海鲜烧烤,3.7,12,,盘山风景名胜区,东北菜
皓硕山庄,3.5,2,,蓟州区其他,其他中餐
阿巴嘎草原涮肉(法院店),3.5,67,111.0,蓟县县城/国家地质公园,火锅
兴华菜市场水产厅,3.6,7,,蓟县县城/国家地质公园,水果生鲜
顺天阁羊掌柜秘制羊棒骨烧烤,3.2,21,,蓟县县城/国家地质公园,羊蝎子火锅
满園薄春饼(蓟州店),3.8,85,64.0,蓟县县城/国家地质公园,烤鸭
鸭王府烤鸭,3.6,9,,渔阳鼓楼,烤鸭
花园烧烤,3.5,2,,蓟县县城/国家地质公园,羊蝎子火锅
重庆小吃水煮鱼,3.6,26,46.0,商贸街,酸菜鱼/水煮鱼
盐SALT,3.7,1,,蓟州区其他,饮品店
龙江铁锅炖鱼,4.3,673,72.0,南关,东北菜
庆云鱼馆,3.5,10,,蓟州区其他,天津菜
诗语山精品民宿,3.7,5,,九山顶自然风景区,农家菜
陶然居农家院(梨木台店),3.8,22,129.0,九山顶自然风景区,天津菜
鸿君阁民宿,3.6,17,,九山顶自然风景区,农家菜
聚人缘农家菜饭店,4.0,15,,九山顶自然风景区,农家菜
万事兴餐馆,3.6,5,,蓟县县城/国家地质公园,快餐简餐
盘山玉宝农家,3.6,8,,盘山风景名胜区,农家菜
壹味阁鱼馆烧烤(于桥水库店),4.7,213,49.0,蓟县县城/国家地质公园,农家菜
善见乡居,3.7,4,,九山顶自然风景区,农家菜
刘福利农家大院,3.5,16,,九山顶自然风景区,农家菜
延兴辣椒炒肉,3.5,3,,蓟州区其他,湘菜
明星酒庄休闲度假中心(明星酒庄农家院饭店),3.5,4,,蓟州区其他,天津菜
清雅居生态农家,3.5,3,,蓟州区其他,农家菜
明哥小院(蓟县店),3.5,1,,九山顶自然风景区,农家菜
盘山瑞丰轩,3.5,1,,盘山风景名胜区,其他中餐
兰氏烤羊腿,3.7,21,54.0,盘山风景名胜区,烧烤烤串
利兴农家院,3.4,1,,蓟州区其他,天津菜
兰溪小筑,3.8,31,68.0,蓟县县城/国家地质公园,天津菜
巫山烤全鱼(迎宾路店),4.1,1554,82.0,蓟县县城/国家地质公园,烤鱼
驴王府,3.5,1,,蓟县县城/国家地质公园,其他中餐
王婆大虾(蓟州店),3.9,330,54.0,蓟县县城/国家地质公园,火锅
悦景雅居农家,3.5,2,,蓟州区其他,农家菜
福顺饭店,4.3,386,56.0,盘山风景名胜区,天津菜
冉冉农家院,3.8,8,,蓟县县城/国家地质公园,其他美食
椒爱水煮鱼(天津蓟州万达店),3.4,51,92.0,蓟县县城/国家地质公园,酸菜鱼/水煮鱼
湖畔渔家,3.5,5,,蓟州区其他,海鲜
福之味蒸蒸日上小吃店,3.5,1,,蓟县县城/国家地质公园,快餐简餐
华英饭店,3.5,1,,蓟州区其他,苏浙菜
古城活公鸡(时代店),3.4,1,,蓟县县城/国家地质公园,本地鸡窝火锅
盈美山庄,3.7,9,,九山顶自然风景区,农家菜
大盼羊蝎子火锅,3.5,1,,蓟县县城/国家地质公园,羊蝎子火锅
老电车食府,3.9,117,135.0,蓟县县城/国家地质公园,鲁菜
李氏秘制肉饼,3.5,3,,蓟县县城/国家地质公园,小吃
zhu小姐炸鸡•年糕火锅,4.0,524,55.0,蓟县县城/国家地质公园,炸鸡炸串
杨掌贵火锅城,3.5,3,,蓟县县城/国家地质公园,老北京火锅
一品家宴(喜邦线店),3.5,1,,蓟州区其他,其他中餐
哒哒姆韩国餐厅,3.7,612,55.0,蓟县县城/国家地质公园,韩国料理
一笼升,3.7,14,,蓟县县城/国家地质公园,包子
豪华饭店(蓟县店),3.6,27,58.0,商贸街,其他中餐
彩云饭店,3.5,2,,蓟州区其他,农家菜
孔家大院,3.8,21,,蓟州区其他,其他中餐
赵臣野生鱼馆,3.5,3,,蓟县县城/国家地质公园,农家菜
亿豪山水郡国际度假酒店-西餐厅,4.2,146,187.0,蓟县县城/国家地质公园,自助餐
排骨王,3.6,25,63.0,蓟县县城/国家地质公园,东北菜
魏老香(蓟州区店),3.7,65,86.0,盘山风景名胜区,火锅
东山野生鱼馆,3.5,6,,蓟州区其他,其他美食
合和兴肉饼店,3.8,37,43.0,蓟县县城/国家地质公园,西北民间菜
幽兰乡居,3.8,5,,黄崖关长城,其他中餐
回归缘来大酒店,3.7,15,50.0,蓟县县城/国家地质公园,天津菜
下营镇郭家沟村云彩农家,3.7,9,,九山顶自然风景区,农家菜
大槐树农家院,3.6,11,110.0,九山顶自然风景区,其他美食
金佰瀚南美自助烤肉(蓟州总店),3.3,595,51.0,蓟县县城/国家地质公园,烧烤烤串
乾首饭店,3.5,16,,盘山风景名胜区,其他中餐
项月羊汤,3.5,3,,蓟县县城/国家地质公园,快餐简餐
大顺熏鸡,3.7,6,,蓟县县城/国家地质公园,熟食熏酱
大拿小厨,3.5,3,,西关,川菜馆
崔记铁锅炖鱼(马伸桥店),3.9,29,59.0,蓟州区其他,东北菜
鑫•滨江烧烤(蓟州店),3.9,165,70.0,蓟县县城/国家地质公园,烤串
盘山九华峰农家院,3.6,4,,盘山风景名胜区,农家菜
三一堂素食,3.5,4,,蓟县县城/国家地质公园,素食
千层肉饼,3.6,3,,蓟州区其他,小吃快餐
盘食餐厅,3.7,133,58.0,蓟州区其他,农家菜
砂锅轩,3.5,8,,蓟县县城/国家地质公园,火锅
泰芒了(州河湾广场店),3.5,4,,蓟县县城/国家地质公园,其他美食
千里缘农家,3.8,7,180.0,蓟州区其他,农家菜
东北铁锅炖鱼,3.5,20,86.0,蓟县县城/国家地质公园,东北菜
银凤农家山庄,3.5,1,,蓟州区其他,农家菜
徐良饭店,3.9,29,34.0,蓟州区其他,天津菜
华昱生态农庄,3.9,22,45.0,蓟州区其他,农家菜
熏酱小酒馆灌汤蒸饺,3.7,10,,蓟县县城/国家地质公园,川菜馆
金缘农家院(黄崖关店),3.4,3,,黄崖关长城,天津菜
九碳烧·黑牛烤肉店,3.2,144,116.0,蓟县县城/国家地质公园,韩式烤肉
梨木台利荣农家院,3.5,4,150.0,蓟州区其他,其他美食
印蓟骨汤面馆,4.5,119,37.0,蓟县县城/国家地质公园,面馆
清真·华鑫楼饭店,3.6,9,,蓟州区其他,特色菜
盘山青年驿农家院,3.8,15,80.0,盘山风景名胜区,农家菜
